Data,Chuva-Itajuba ,Nível-Itajuba,Chuva -Maria,Nível-Maria,Chuva-Wenceslau,Nível-Wenceslau,Chuva -Delfim1,Nível-Delfim1,Chuva-Delfim2 ,Nível-Delfim2
2022-12-14 10:15:00,0.0,121,,,,,0.0,371.0,0.0,285.0
2022-12-14 10:00:00,0.0,122,0.0,89340.0,0.0,67.0,0.0,372.0,0.0,286.0
2022-12-14 09:45:00,0.0,123,,,,,0.0,373.0,0.0,287.0
2022-12-14 09:30:00,0.0,124,,,,,0.0,374.0,0.0,287.0
2022-12-14 09:15:00,0.0,125,,,,,0.0,375.0,,
2022-12-14 09:00:00,0.0,126,0.0,89341.0,0.0,62.0,0.0,376.0,,
2022-12-14 08:45:00,0.0,127,,,,,0.0,377.0,,
2022-12-14 08:30:00,0.0,128,,,,,0.0,377.0,,
2022-12-14 08:15:00,0.0,129,,,,,0.0,377.0,,
2022-12-14 08:00:00,0.0,131,0.0,89343.0,0.0,63.0,0.0,377.0,,
2022-12-14 07:45:00,0.0,131,,,,,0.0,376.0,,
2022-12-14 07:30:00,0.0,132,,,,,0.0,375.0,,
2022-12-14 07:15:00,0.0,133,,,,,0.0,374.0,,
2022-12-14 07:00:00,0.0,133,0.0,89345.0,0.0,46.0,0.25,372.0,,
2022-12-14 06:45:00,0.0,133,,,,,0.0,369.0,,
2022-12-14 06:30:00,0.0,134,,,,,0.0,368.0,,
2022-12-14 06:15:00,0.0,134,,,,,0.0,367.0,,
2022-12-14 06:00:00,0.0,134,0.0,89345.0,0.0,65.0,0.0,368.0,,
2022-12-14 05:45:00,0.0,133,,,,,0.0,368.0,,
2022-12-14 05:30:00,0.0,133,,,,,0.0,368.0,,
2022-12-14 05:15:00,0.0,132,,,,,0.0,368.0,,
2022-12-14 05:00:00,0.0,131,0.0,89340.0,0.0,64.0,0.0,367.0,,
2022-12-14 04:45:00,0.0,131,,,,,0.0,365.0,,
2022-12-14 04:30:00,0.0,130,,,,,0.0,364.0,,
2022-12-14 04:15:00,0.0,130,,,,,0.0,364.0,,
2022-12-14 04:00:00,0.0,129,0.0,89345.0,0.0,61.0,0.0,364.0,,
2022-12-14 03:45:00,0.0,129,,,,,0.0,365.0,,
2022-12-14 03:30:00,0.0,130,,,,,0.0,365.0,,
2022-12-14 03:15:00,0.0,130,,,,,0.0,365.0,,
2022-12-14 03:00:00,0.0,130,0.0,89349.0,0.0,64.0,0.0,367.0,,
2022-12-14 02:45:00,0.0,131,,,,,0.0,368.0,,
2022-12-14 02:30:00,0.0,132,,,,,0.0,369.0,0.0,282.0
2022-12-14 02:15:00,0.0,132,,,,,0.0,369.0,0.0,283.0
2022-12-14 02:00:00,0.0,132,0.0,89353.0,0.0,65.0,0.0,370.0,0.0,283.0
2022-12-14 01:45:00,0.0,133,,,,,0.0,371.0,0.0,284.0
2022-12-14 01:30:00,0.0,133,,,,,0.0,373.0,0.0,286.0
2022-12-14 01:15:00,0.0,134,,,,,0.0,374.0,0.0,287.0
2022-12-14 01:00:00,0.0,134,0.0,89355.0,0.0,67.0,0.25,376.0,0.0,288.0
2022-12-14 00:45:00,0.0,135,,,,,0.0,378.0,0.0,289.0
2022-12-14 00:30:00,0.0,135,,,,,0.0,379.0,0.0,291.0
2022-12-14 00:15:00,0.0,136,,,,,0.0,381.0,0.0,292.0
2022-12-14 00:00:00,0.0,136,,89353.0,0.0,68.0,0.0,383.0,0.0,294.0
2022-12-13 23:45:00,0.0,136,,,,,0.0,385.0,0.0,296.0
2022-12-13 23:30:00,0.0,136,,,,,0.0,387.0,0.0,298.0
2022-12-13 23:15:00,0.0,137,,,,,0.0,390.0,0.0,299.0
2022-12-13 23:00:00,0.0,136,0.0,89351.0,0.0,69.0,0.0,392.0,0.0,301.0
2022-12-13 22:45:00,0.0,136,,,,,0.0,394.0,0.0,303.0
2022-12-13 22:30:00,0.0,136,,,,,0.0,396.0,0.0,305.0
2022-12-13 22:15:00,0.0,135,,,,,0.0,398.0,0.0,306.0
2022-12-13 22:00:00,0.0,134,0.0,89351.0,0.0,71.0,0.0,400.0,0.0,308.0
2022-12-13 21:45:00,0.0,134,,,,,0.25,401.0,0.0,309.0
2022-12-13 21:30:00,0.0,132,,,,,0.0,403.0,0.0,310.0
2022-12-13 21:15:00,0.0,131,,,,,0.0,404.0,0.0,311.0
2022-12-13 21:00:00,0.0,129,0.0,89354.0,0.0,72.0,0.25,405.0,0.0,311.0
2022-12-13 20:45:00,0.0,127,,,,,0.0,406.0,0.0,312.0
2022-12-13 20:30:00,0.0,125,,,,,0.0,407.0,0.0,312.0
2022-12-13 20:15:00,0.0,123,,,,,0.0,407.0,0.0,312.0
2022-12-13 20:00:00,0.0,120,0.0,89356.0,0.0,71.0,0.25,408.0,0.0,312.0
2022-12-13 19:45:00,0.0,117,,,,,0.25,409.0,0.0,312.0
2022-12-13 19:30:00,0.0,114,,,,,0.0,409.0,0.0,312.0
2022-12-13 19:15:00,0.0,110,,,,,0.0,410.0,0.0,311.0
2022-12-13 19:00:00,0.0,107,0.0,89358.0,0.0,71.0,0.25,410.0,0.0,311.0
2022-12-13 18:45:00,0.0,104,,,,,0.25,408.0,0.0,310.0
2022-12-13 18:30:00,0.0,102,,,,,0.0,408.0,0.0,310.0
2022-12-13 18:15:00,0.0,100,,,,,0.25,409.0,0.0,310.0
2022-12-13 18:00:00,0.0,98,0.0,89354.0,0.0,71.0,0.25,411.0,0.0,310.0
2022-12-13 17:45:00,0.2,97,,,,,0.0,412.0,0.0,310.0
2022-12-13 17:30:00,0.6,96,,,,,0.25,412.0,0.0,310.0
2022-12-13 17:15:00,0.6,95,,,,,0.25,412.0,0.0,310.0
2022-12-13 17:00:00,1.0,94,0.0,89350.0,0.0,70.0,0.0,413.0,0.0,310.0
2022-12-13 16:45:00,1.6,94,,,,,0.5,413.0,0.0,309.0
2022-12-13 16:30:00,0.8,92,,,,,0.25,409.0,0.0,310.0
2022-12-13 16:15:00,2.6,92,,,,,0.25,408.0,0.0,311.0
2022-12-13 16:00:00,2.0,91,0.0,89347.0,1.0,72.0,0.5,404.0,0.0,309.0
2022-12-13 15:45:00,1.6,91,,,,,0.5,394.0,0.0,302.0
2022-12-13 15:30:00,5.8,91,,,,,0.5,381.0,0.0,300.0
2022-12-13 15:15:00,5.6,91,,,,,0.75,362.0,0.0,295.0
2022-12-13 15:00:00,1.8,88,0.0,89342.0,4.0,73.0,0.75,362.0,0.0,286.0
2022-12-13 14:45:00,0.2,87,,,,,0.5,361.0,0.0,278.0
2022-12-13 14:30:00,0.0,87,,,,,0.75,361.0,0.0,273.0
2022-12-13 14:15:00,0.0,87,,,,,0.75,361.0,0.0,270.0
2022-12-13 14:00:00,0.0,87,0.0,89333.0,13.0,62.0,0.5,359.0,0.0,268.0
2022-12-13 13:45:00,0.0,87,,,,,0.5,357.0,0.0,261.0
2022-12-13 13:30:00,0.0,87,,,,,0.5,347.0,0.0,261.0
2022-12-13 13:15:00,0.0,88,,,,,0.25,343.0,0.0,261.0
2022-12-13 13:00:00,0.0,88,0.0,89331.0,0.0,53.0,0.25,337.0,0.0,261.0
2022-12-13 12:45:00,0.0,88,,,,,0.0,334.0,0.0,261.0
2022-12-13 12:30:00,0.0,88,,,,,0.0,334.0,0.0,261.0
2022-12-13 12:15:00,0.0,88,,,,,0.0,335.0,0.0,261.0
2022-12-13 12:00:00,0.0,88,0.0,89331.0,0.0,52.0,0.0,336.0,0.0,261.0
2022-12-13 11:45:00,0.0,88,,,,,0.0,335.0,0.0,261.0
2022-12-13 11:30:00,0.0,89,,,,,0.0,335.0,0.0,261.0
2022-12-13 11:15:00,0.0,89,,,,,0.0,335.0,0.0,261.0
2022-12-13 11:00:00,0.0,89,0.0,89331.0,0.0,51.0,0.0,335.0,0.0,261.0
2022-12-13 10:45:00,0.0,89,,,,,0.0,337.0,0.0,261.0
2022-12-13 10:30:00,0.0,89,,,,,0.0,336.0,0.0,262.0
2022-12-13 10:15:00,0.0,90,,,,,0.0,334.0,0.0,261.0
2022-12-13 10:00:00,0.0,89,0.0,89331.0,0.0,52.0,0.0,334.0,0.0,261.0
2022-12-13 09:45:00,0.0,90,,,,,0.0,336.0,0.0,262.0
2022-12-13 09:30:00,0.0,90,,,,,0.0,336.0,0.0,262.0
2022-12-13 09:15:00,0.0,90,,,,,0.0,335.0,,
2022-12-13 09:00:00,0.0,90,0.0,89331.0,0.0,52.0,0.25,336.0,,
2022-12-13 08:45:00,0.0,90,,,,,0.0,336.0,,
2022-12-13 08:30:00,0.0,90,,,,,0.0,335.0,,
2022-12-13 08:15:00,0.0,91,,,,,0.0,335.0,,
2022-12-13 08:00:00,0.0,91,0.0,89331.0,0.0,53.0,0.0,335.0,,
2022-12-13 07:45:00,0.0,91,,,,,0.0,336.0,,
2022-12-13 07:30:00,0.0,91,,,,,0.0,335.0,,
2022-12-13 07:15:00,0.0,91,,,,,0.0,335.0,,
2022-12-13 07:00:00,0.0,92,0.0,89331.0,0.0,52.0,0.0,335.0,,
2022-12-13 06:45:00,0.0,92,,,,,0.0,336.0,,
2022-12-13 06:30:00,0.0,92,,,,,0.0,336.0,,
2022-12-13 06:15:00,0.0,92,,,,,0.0,335.0,,
2022-12-13 06:00:00,0.0,92,0.0,89331.0,0.0,54.0,0.0,335.0,,
2022-12-13 05:45:00,0.0,93,,,,,0.0,336.0,,
2022-12-13 05:30:00,0.0,93,,,,,0.0,337.0,,
2022-12-13 05:15:00,0.0,93,,,,,0.0,336.0,,
2022-12-13 05:00:00,0.0,94,0.0,89331.0,0.0,54.0,0.0,334.0,,
2022-12-13 04:45:00,0.0,94,,,,,0.0,336.0,,
2022-12-13 04:30:00,0.0,94,,,,,0.0,336.0,,
2022-12-13 04:15:00,0.0,95,,,,,0.0,335.0,,
2022-12-13 04:00:00,0.0,95,0.0,89332.0,0.0,53.0,0.0,335.0,,
2022-12-13 03:45:00,0.0,95,,,,,0.0,336.0,,
2022-12-13 03:30:00,0.0,96,,,,,0.0,336.0,,
2022-12-13 03:15:00,0.0,96,,,,,0.0,336.0,,
2022-12-13 03:00:00,0.0,97,0.0,89332.0,0.0,54.0,0.0,335.0,,
2022-12-13 02:45:00,0.0,97,,,,,0.0,335.0,,
2022-12-13 02:30:00,0.0,98,,,,,0.0,337.0,0.0,262.0
2022-12-13 02:15:00,0.0,98,,,,,0.0,336.0,0.0,262.0
2022-12-13 02:00:00,0.0,99,0.0,89333.0,0.0,54.0,0.0,336.0,0.0,262.0
2022-12-13 01:45:00,0.0,99,,,,,0.0,334.0,0.0,262.0
2022-12-13 01:30:00,0.0,100,,,,,0.0,336.0,0.0,262.0
2022-12-13 01:15:00,0.0,100,,,,,0.0,337.0,0.0,262.0
2022-12-13 01:00:00,0.0,101,0.0,89333.0,0.0,54.0,0.0,336.0,0.0,262.0
2022-12-13 00:45:00,0.0,102,,,,,0.0,334.0,0.0,262.0
2022-12-13 00:30:00,0.0,103,,,,,0.0,336.0,0.0,262.0
2022-12-13 00:15:00,0.0,103,,,,,0.0,337.0,0.0,262.0
2022-12-13 00:00:00,0.0,104,,89334.0,0.0,54.0,0.0,336.0,0.0,262.0
2022-12-12 23:45:00,0.0,105,,,,,0.0,336.0,0.0,262.0
2022-12-12 23:30:00,0.0,106,,,,,0.0,338.0,0.0,262.0
2022-12-12 23:15:00,0.0,106,,,,,0.0,337.0,0.0,262.0
2022-12-12 23:00:00,0.0,107,0.0,89335.0,0.0,55.0,0.0,336.0,0.0,263.0
2022-12-12 22:45:00,0.0,108,,,,,0.0,337.0,0.0,263.0
2022-12-12 22:30:00,0.0,109,,,,,0.0,337.0,0.0,263.0
2022-12-12 22:15:00,0.0,109,,,,,0.0,337.0,0.0,263.0
2022-12-12 22:00:00,0.0,110,0.0,89336.0,0.0,55.0,0.0,337.0,0.0,263.0
2022-12-12 21:45:00,0.0,111,,,,,0.0,337.0,0.0,264.0
2022-12-12 21:30:00,0.0,112,,,,,0.0,337.0,0.0,264.0
2022-12-12 21:15:00,0.0,112,,,,,0.0,339.0,0.0,264.0
2022-12-12 21:00:00,0.0,113,0.0,89337.0,0.0,56.0,0.0,338.0,0.0,264.0
2022-12-12 20:45:00,0.0,113,,,,,0.0,337.0,0.0,264.0
2022-12-12 20:30:00,0.0,113,,,,,0.0,338.0,0.0,264.0
2022-12-12 20:15:00,0.2,114,,,,,0.0,339.0,0.0,264.0
2022-12-12 20:00:00,0.2,114,0.0,89338.0,0.0,55.0,0.0,339.0,0.0,264.0
2022-12-12 19:45:00,1.8,113,,,,,0.0,339.0,0.0,264.0
2022-12-12 19:30:00,0.0,112,,,,,0.0,338.0,0.0,265.0
2022-12-12 19:15:00,0.0,112,,,,,0.0,339.0,0.0,265.0
2022-12-12 19:00:00,0.0,111,0.0,89339.0,0.0,57.0,0.25,341.0,0.0,265.0
2022-12-12 18:45:00,0.0,109,,,,,0.0,339.0,0.0,265.0
2022-12-12 18:30:00,0.0,108,,,,,0.0,339.0,0.0,265.0
2022-12-12 18:15:00,0.0,107,,,,,0.0,341.0,0.0,265.0
2022-12-12 18:00:00,0.0,106,0.0,89340.0,0.0,57.0,0.25,341.0,0.25,265.0
2022-12-12 17:45:00,0.0,105,,,,,0.0,339.0,0.0,266.0
2022-12-12 17:30:00,0.0,104,,,,,0.0,339.0,0.0,266.0
2022-12-12 17:15:00,0.0,104,,,,,0.0,341.0,0.0,266.0
2022-12-12 17:00:00,0.0,103,0.0,89339.0,0.0,58.0,0.0,344.0,0.0,266.0
2022-12-12 16:45:00,0.2,103,,,,,0.0,342.0,0.0,266.0
2022-12-12 16:30:00,0.0,104,,,,,0.0,340.0,0.0,267.0
2022-12-12 16:15:00,0.0,104,,,,,0.0,343.0,0.0,267.0
2022-12-12 16:00:00,0.0,105,0.0,89338.0,0.0,59.0,0.0,347.0,0.0,267.0
2022-12-12 15:45:00,0.0,106,,,,,0.0,343.0,0.0,267.0
2022-12-12 15:30:00,0.0,106,,,,,0.0,343.0,0.0,268.0
2022-12-12 15:15:00,0.0,107,,,,,0.0,350.0,0.0,268.0
2022-12-12 15:00:00,0.0,108,0.0,89337.0,0.0,59.0,0.0,349.0,0.0,268.0
2022-12-12 14:45:00,0.0,109,,,,,0.0,346.0,0.0,269.0
2022-12-12 14:30:00,0.0,110,,,,,0.0,351.0,0.0,269.0
2022-12-12 14:15:00,0.0,110,,,,,0.0,352.0,0.0,269.0
2022-12-12 14:00:00,0.0,111,0.0,89338.0,0.0,62.0,0.0,352.0,0.0,269.0
2022-12-12 13:45:00,0.0,112,,,,,0.0,351.0,0.0,269.0
2022-12-12 13:30:00,0.0,113,,,,,0.0,352.0,0.0,270.0
2022-12-12 13:15:00,0.0,114,,,,,0.0,351.0,0.0,269.0
2022-12-12 13:00:00,0.0,114,0.0,89338.0,0.0,63.0,0.0,351.0,0.0,270.0
2022-12-12 12:45:00,0.0,115,,,,,0.0,347.0,0.0,269.0
2022-12-12 12:30:00,0.0,116,,,,,0.0,347.0,0.0,270.0
2022-12-12 12:15:00,0.0,117,,,,,0.0,347.0,0.0,269.0
2022-12-12 12:00:00,0.0,117,0.0,89339.0,0.0,64.0,0.0,347.0,0.0,269.0
2022-12-12 11:45:00,0.0,117,,,,,0.0,347.0,0.0,269.0
2022-12-12 11:30:00,0.0,117,,,,,0.0,347.0,0.0,269.0
2022-12-12 11:15:00,0.0,116,,,,,0.0,347.0,0.0,269.0
2022-12-12 11:00:00,0.0,115,0.0,89340.0,0.0,65.0,0.0,347.0,0.0,269.0
2022-12-12 10:45:00,0.0,113,,,,,0.0,347.0,0.0,269.0
2022-12-12 10:30:00,0.0,111,,,,,0.0,345.0,0.0,270.0
2022-12-12 10:15:00,0.0,108,,,,,0.0,347.0,0.0,270.0
2022-12-12 10:00:00,0.0,106,0.0,89341.0,0.0,69.0,0.0,348.0,0.0,271.0
2022-12-12 09:45:00,0.0,103,,,,,0.0,350.0,0.0,271.0
2022-12-12 09:30:00,0.0,100,,,,,0.0,351.0,0.0,272.0
2022-12-12 09:15:00,0.0,98,,,,,0.0,352.0,0.0,273.0
2022-12-12 09:00:00,0.0,97,0.0,89340.0,0.0,71.0,0.0,358.0,,
2022-12-12 08:45:00,0.0,95,,,,,0.0,360.0,,
2022-12-12 08:30:00,0.0,94,,,,,0.0,361.0,,
2022-12-12 08:15:00,0.0,94,,,,,0.0,360.0,,
2022-12-12 08:00:00,0.0,93,0.0,89340.0,0.0,74.0,0.0,347.0,,
2022-12-12 07:45:00,0.0,92,,,,,0.0,347.0,,
2022-12-12 07:30:00,0.0,92,,,,,0.0,347.0,,
2022-12-12 07:15:00,0.2,92,,,,,0.0,347.0,,
2022-12-12 07:00:00,0.0,91,0.0,89338.0,0.0,79.0,0.0,347.0,,
2022-12-12 06:45:00,0.4,91,,,,,0.25,348.0,,
2022-12-12 06:30:00,1.8,91,,,,,0.5,348.0,,
2022-12-12 06:15:00,1.2,91,,,,,0.25,344.0,,
2022-12-12 06:00:00,1.8,91,0.0,89335.0,2.0,80.0,0.75,341.0,,
2022-12-12 05:45:00,5.2,91,,,,,0.75,343.0,,
2022-12-12 05:30:00,1.6,90,,,,,0.75,343.0,,
2022-12-12 05:15:00,2.0,88,,,,,0.5,341.0,,
2022-12-12 05:00:00,0.0,87,0.0,89340.0,19.0,74.0,0.5,339.0,,
2022-12-12 04:45:00,0.0,87,,,,,0.25,339.0,,
2022-12-12 04:30:00,0.0,87,,,,,0.25,339.0,,
2022-12-12 04:15:00,0.0,87,,,,,0.25,341.0,,
2022-12-12 04:00:00,0.0,87,,89318.0,0.0,64.0,0.25,339.0,,
2022-12-12 03:45:00,0.0,88,,,,,0.5,337.0,,
2022-12-12 03:30:00,0.0,88,,,,,0.5,338.0,,
2022-12-12 03:15:00,0.0,88,,,,,1.25,339.0,,
2022-12-12 03:00:00,0.0,89,0.0,89322.0,0.0,57.0,0.25,338.0,,
2022-12-12 02:45:00,0.0,89,,,,,0.0,336.0,,
2022-12-12 02:30:00,0.0,89,,,,,0.0,338.0,0.0,263.0
2022-12-12 02:15:00,0.0,89,,,,,0.0,339.0,0.0,263.0
2022-12-12 02:00:00,0.0,89,0.0,89325.0,0.0,57.0,0.0,337.0,0.0,263.0
2022-12-12 01:45:00,0.0,89,,,,,0.0,337.0,0.0,263.0
2022-12-12 01:30:00,0.0,89,,,,,0.0,338.0,0.0,263.0
2022-12-12 01:15:00,0.0,89,,,,,0.0,339.0,0.0,263.0
2022-12-12 01:00:00,0.0,89,0.0,89328.0,0.0,57.0,0.0,339.0,0.0,263.0
2022-12-12 00:45:00,0.0,89,,,,,0.0,339.0,0.0,263.0
2022-12-12 00:30:00,0.0,89,,,,,0.0,337.0,0.0,263.0
2022-12-12 00:15:00,0.0,89,,,,,0.0,337.0,0.0,263.0
2022-12-12 00:00:00,0.0,89,0.0,89329.0,0.0,56.0,0.0,339.0,0.0,264.0
2022-11-12 23:45:00,0.0,89,,,,,0.0,339.0,0.0,264.0
2022-11-12 23:30:00,0.0,89,,,,,0.0,337.0,0.0,264.0
2022-11-12 23:15:00,0.0,89,,,,,0.0,338.0,0.0,264.0
2022-11-12 23:00:00,0.0,89,,89330.0,0.0,53.0,0.0,339.0,0.0,264.0
2022-11-12 22:45:00,0.0,90,,,,,0.0,341.0,0.0,264.0
2022-11-12 22:30:00,0.0,90,,,,,0.0,339.0,0.0,264.0
2022-11-12 22:15:00,0.0,90,,,,,0.0,339.0,0.0,264.0
2022-11-12 22:00:00,0.0,90,0.0,89331.0,0.0,52.0,0.0,339.0,0.0,264.0
2022-11-12 21:45:00,0.0,91,,,,,0.0,339.0,0.0,265.0
2022-11-12 21:30:00,0.0,91,,,,,0.0,340.0,0.0,265.0
2022-11-12 21:15:00,0.0,91,,,,,0.0,341.0,0.0,265.0
2022-11-12 21:00:00,0.0,91,0.0,89333.0,0.0,31.0,0.0,340.0,0.0,265.0
2022-11-12 20:45:00,0.0,91,,,,,0.0,341.0,0.0,265.0
2022-11-12 20:30:00,0.0,92,,,,,0.0,337.0,0.0,265.0
2022-11-12 20:15:00,0.0,92,,,,,0.0,338.0,0.0,265.0
2022-11-12 20:00:00,0.0,92,0.0,89333.0,0.0,57.0,0.0,335.0,0.0,266.0
2022-11-12 19:45:00,0.0,92,,,,,0.0,345.0,0.0,266.0
2022-11-12 19:30:00,0.0,92,,,,,0.0,345.0,0.0,266.0
2022-11-12 19:15:00,0.0,93,,,,,0.0,346.0,0.0,266.0
2022-11-12 19:00:00,0.0,93,0.0,89334.0,4.0,54.0,0.0,347.0,0.0,266.0
2022-11-12 18:45:00,0.0,93,,,,,0.0,347.0,0.0,266.0
2022-11-12 18:30:00,0.0,94,,,,,0.0,347.0,0.0,267.0
2022-11-12 18:15:00,0.0,94,,,,,0.0,344.0,0.0,267.0
2022-11-12 18:00:00,0.0,94,0.0,89335.0,0.0,51.0,0.0,344.0,0.0,267.0
2022-11-12 17:45:00,0.0,94,,,,,0.0,345.0,0.0,267.0
2022-11-12 17:30:00,0.0,94,,,,,0.0,345.0,0.0,267.0
2022-11-12 17:15:00,0.0,94,,,,,0.0,345.0,0.0,267.0
2022-11-12 17:00:00,0.0,94,0.0,89336.0,0.0,52.0,0.0,347.0,0.0,268.0
2022-11-12 16:45:00,0.0,94,,,,,0.0,343.0,0.0,267.0
2022-11-12 16:30:00,0.0,95,,,,,0.0,330.0,0.0,268.0
2022-11-12 16:15:00,0.0,95,,,,,0.0,347.0,0.0,268.0
2022-11-12 16:00:00,0.0,96,0.0,89337.0,0.0,52.0,0.0,348.0,0.0,268.0
2022-11-12 15:45:00,0.0,96,,,,,0.0,348.0,0.25,268.0
2022-11-12 15:30:00,0.0,97,,,,,0.0,348.0,0.0,268.0
2022-11-12 15:15:00,0.0,97,,,,,0.0,349.0,0.0,268.0
2022-11-12 15:00:00,0.0,98,0.0,89338.0,0.0,52.0,0.0,349.0,0.0,269.0
2022-11-12 14:45:00,0.0,98,,,,,0.0,349.0,0.0,269.0
2022-11-12 14:30:00,0.0,98,,,,,0.0,350.0,0.0,269.0
2022-11-12 14:15:00,0.0,99,,,,,0.0,350.0,0.0,269.0
2022-11-12 14:00:00,0.0,100,0.0,89338.0,0.0,52.0,0.0,350.0,0.0,269.0
2022-11-12 13:45:00,0.0,100,,,,,0.0,351.0,0.0,269.0
2022-11-12 13:30:00,0.0,100,,,,,0.0,352.0,0.0,269.0
2022-11-12 13:15:00,0.0,101,,,,,0.0,352.0,0.0,270.0
2022-11-12 13:00:00,0.0,101,0.0,89337.0,0.0,53.0,0.0,353.0,0.0,270.0
2022-11-12 12:45:00,0.0,101,,,,,0.0,354.0,0.0,270.0
2022-11-12 12:30:00,0.0,102,,,,,0.0,356.0,0.0,270.0
2022-11-12 12:15:00,0.0,102,,,,,0.0,358.0,0.0,271.0
2022-11-12 12:00:00,0.0,102,0.0,89335.0,0.0,54.0,0.0,361.0,0.0,271.0
2022-11-12 11:45:00,0.0,102,,,,,0.0,364.0,0.0,271.0
2022-11-12 11:30:00,0.0,102,,,,,0.0,369.0,0.0,272.0
2022-11-12 11:15:00,0.0,102,,,,,0.0,378.0,0.0,272.0
2022-11-12 11:00:00,0.0,102,0.0,89335.0,0.0,54.0,0.0,380.0,0.0,272.0
2022-11-12 10:45:00,0.0,102,,,,,0.0,367.0,0.0,273.0
2022-11-12 10:30:00,0.0,102,,,,,0.0,360.0,0.0,273.0
2022-11-12 10:15:00,0.0,102,,,,,0.0,335.0,0.0,274.0
2022-11-12 10:00:00,0.0,102,0.0,89335.0,0.0,56.0,0.0,339.0,0.0,274.0
2022-11-12 09:45:00,0.0,102,,,,,0.0,355.0,0.0,274.0
2022-11-12 09:30:00,0.0,102,,,,,0.0,357.0,0.0,275.0
2022-11-12 09:15:00,0.0,102,,,,,0.0,358.0,0.0,276.0
2022-11-12 09:00:00,0.0,101,0.0,89336.0,0.0,56.0,0.0,359.0,,
2022-11-12 08:45:00,0.0,101,,,,,0.0,360.0,,
2022-11-12 08:30:00,0.0,101,,,,,0.0,361.0,,
2022-11-12 08:15:00,0.0,102,,,,,0.0,363.0,,
2022-11-12 08:00:00,0.0,101,0.0,89335.0,0.0,57.0,0.0,364.0,,
2022-11-12 07:45:00,0.0,102,,,,,0.0,365.0,,
2022-11-12 07:30:00,0.0,102,,,,,0.0,367.0,,
2022-11-12 07:15:00,0.0,103,,,,,0.0,369.0,,
2022-11-12 07:00:00,0.0,103,0.0,89333.0,0.0,57.0,0.0,370.0,,
2022-11-12 06:45:00,0.0,104,,,,,0.0,372.0,,
2022-11-12 06:30:00,0.0,104,,,,,0.0,374.0,,
2022-11-12 06:15:00,0.0,105,,,,,0.0,375.0,,
2022-11-12 06:00:00,0.0,106,0.0,89333.0,0.0,57.0,0.0,377.0,,
2022-11-12 05:45:00,0.0,107,,,,,0.0,378.0,,
2022-11-12 05:30:00,0.0,108,,,,,0.0,379.0,,
2022-11-12 05:15:00,0.0,109,,,,,0.0,381.0,,
2022-11-12 05:00:00,0.0,110,0.0,89333.0,0.0,57.0,0.0,385.0,,
2022-11-12 04:45:00,0.0,111,,,,,0.0,379.0,,
2022-11-12 04:30:00,0.0,111,,,,,0.0,375.0,,
2022-11-12 04:15:00,0.0,111,,,,,0.0,369.0,,
2022-11-12 04:00:00,0.0,110,0.0,89333.0,0.0,56.0,0.0,380.0,,
2022-11-12 03:45:00,0.0,109,,,,,0.0,379.0,,
2022-11-12 03:30:00,0.0,108,,,,,0.0,379.0,,
2022-11-12 03:15:00,0.0,105,,,,,0.0,378.0,,
2022-11-12 03:00:00,0.0,102,0.0,89334.0,0.0,55.0,0.0,378.0,,
2022-11-12 02:45:00,0.0,99,,,,,0.0,378.0,0.0,290.0
2022-11-12 02:30:00,0.0,97,,,,,0.0,378.0,0.0,290.0
2022-11-12 02:15:00,0.0,95,,,,,0.0,377.0,0.0,289.0
2022-11-12 02:00:00,0.0,93,0.0,89334.0,0.0,54.0,0.0,376.0,0.0,288.0
2022-11-12 01:45:00,0.0,92,,,,,0.0,373.0,0.0,286.0
2022-11-12 01:30:00,0.0,92,,,,,0.0,372.0,0.0,284.0
2022-11-12 01:15:00,0.0,92,,,,,0.0,372.0,0.0,283.0
2022-11-12 01:00:00,0.0,91,0.0,89335.0,0.0,54.0,0.0,372.0,0.0,283.0
2022-11-12 00:45:00,0.0,92,,,,,0.0,372.0,0.0,283.0
2022-11-12 00:30:00,0.0,91,,,,,0.0,372.0,0.0,283.0
2022-11-12 00:15:00,0.0,91,,,,,0.0,372.0,0.0,282.0
2022-11-12 00:00:00,0.0,91,0.0,89336.0,0.0,55.0,0.0,372.0,0.0,282.0
2022-10-12 23:45:00,0.0,91,,,,,0.0,371.0,0.0,284.0
2022-10-12 23:30:00,0.0,91,,,,,0.0,352.0,0.0,285.0
2022-10-12 23:15:00,0.0,91,,,,,0.0,347.0,0.0,283.0
2022-10-12 23:00:00,0.0,91,0.0,89336.0,1.0,55.0,0.0,348.0,0.0,281.0
2022-10-12 22:45:00,0.0,91,,,,,0.0,355.0,0.0,280.0
2022-10-12 22:30:00,0.0,91,,,,,0.25,372.0,0.0,276.0
2022-10-12 22:15:00,0.0,91,,,,,0.25,380.0,0.0,271.0
2022-10-12 22:00:00,0.0,91,0.0,89337.0,9.0,57.0,0.0,391.0,0.0,263.0
2022-10-12 21:45:00,0.0,92,,,,,0.5,404.0,0.0,263.0
2022-10-12 21:30:00,0.0,91,,,,,1.5,413.0,0.0,263.0
2022-10-12 21:15:00,0.0,91,,,,,7.25,387.0,0.0,263.0
2022-10-12 21:00:00,0.0,91,0.0,89338.0,0.0,52.0,23.75,346.0,0.0,263.0
2022-10-12 20:45:00,0.0,91,,,,,2.5,338.0,0.0,263.0
