Data-Itajuba,Chuva-Itajuba,Nivel-Itajuba,Data-MairaDaFe,Chuva-MariaDaFe,Nivel-MariaDaFe,Data-WenceslauBraz,Chuva-WenceslauBraz,Nivel-WenceslauBraz,Data-DelfimMoreira,Chuva-DelfimMoreira,Vazao-DelfimMoreira,Data-DelfimMoreira2,Chuva-DelfimMoreira2,Vazao-DelfimMoreira2
04/02/2020 22:30,0,109,,,,,,,,,,04/02/2020 22:30,0,295
04/02/2020 22:15,0.4,109,,,,,,,,,,04/02/2020 22:15,0.25,289
04/02/2020 22:00,0.6,109,,,,,,,,,,04/02/2020 22:00,0.75,285
04/02/2020 21:45,1,109,,,,,,,,,,04/02/2020 21:45,0.75,286
04/02/2020 21:30,0.4,109,,,,,,,,,,04/02/2020 21:30,1,279
04/02/2020 21:15,0.8,110,,,,,,,,,,04/02/2020 21:15,4.5,266
04/02/2020 21:00,2.8,110,,,,,,,,,,04/02/2020 21:00,11,261
04/02/2020 20:45,0.8,110,,,,,,,,,,04/02/2020 20:45,0.25,259
04/02/2020 20:30,0,110,,,,,,,,,,04/02/2020 20:30,0.25,259
04/02/2020 20:15,0,111,,,,,,,,,,04/02/2020 20:15,0,259
04/02/2020 20:00,0,111,,,,,,,,,,04/02/2020 20:00,0,259
04/02/2020 19:45,0,112,,,,,,,,,,04/02/2020 19:45,0,259
04/02/2020 19:30,0,113,,,,,,,,,,04/02/2020 19:30,0,260
04/02/2020 19:15,0,114,,,,,,,,,,04/02/2020 19:15,0,260
04/02/2020 19:00,0,114,,,,,,,,,,04/02/2020 19:00,0,260
04/02/2020 18:45,0,115,,,,,,,,,,04/02/2020 18:45,0,261
04/02/2020 18:30,0,116,,,,,,,,,,04/02/2020 18:30,0,261
04/02/2020 18:15,0,117,,,,,,,,,,04/02/2020 18:15,0,261
04/02/2020 18:00,0,118,,,,,,,,,,04/02/2020 18:00,0,261
04/02/2020 17:45,0,119,,,,,,,,,,04/02/2020 17:45,0,261
04/02/2020 17:30,0,121,,,,,,,,,,04/02/2020 17:30,0,262
04/02/2020 17:15,0,122,,,,,,,,,,04/02/2020 17:15,0,262
04/02/2020 17:00,0,123,,,,,,,,,,04/02/2020 17:00,0,262
04/02/2020 16:45,0,124,,,,,,,,,,04/02/2020 16:45,0,262
04/02/2020 16:30,0,125,,,,,,,,,,04/02/2020 16:30,0,263
04/02/2020 16:15,0,126,,,,,,,,,,04/02/2020 16:15,0,263
04/02/2020 16:00,0,127,,,,,,,,,,04/02/2020 16:00,0,264
04/02/2020 15:45,0,128,,,,,,,,,,04/02/2020 15:45,0,264
04/02/2020 15:30,0,129,,,,,,,,,,04/02/2020 15:30,0,264
04/02/2020 15:15,0,130,,,,,,,,,,04/02/2020 15:15,0,265
04/02/2020 15:00,0,130,,,,,,,,,,04/02/2020 15:00,0,265
04/02/2020 14:45,0,131,,,,,,,,,,04/02/2020 14:45,0,265
04/02/2020 14:30,0,131,,,,,,,,,,04/02/2020 14:30,0,265
04/02/2020 14:15,0,131,,,,,,,,,,04/02/2020 14:15,0,266
04/02/2020 14:00,0,131,,,,,,,,,,04/02/2020 14:00,0,266
04/02/2020 13:45,0,130,,,,,,,,,,04/02/2020 13:45,0,266
04/02/2020 13:30,0,130,,,,,,,,,,04/02/2020 13:30,0,267
04/02/2020 13:15,0,130,,,,,,,,,,04/02/2020 13:15,0,267
04/02/2020 13:00,0,129,,,,,,,,,,04/02/2020 13:00,0,268
04/02/2020 12:45,0,128,,,,,,,,,,04/02/2020 12:45,0,269
04/02/2020 12:30,0,128,,,,,,,,,,04/02/2020 12:30,0,269
04/02/2020 12:15,0,127,,,,,,,,,,04/02/2020 12:15,0,270
04/02/2020 12:00,0,127,,,,,,,,,,04/02/2020 12:00,0,270
04/02/2020 11:45,0,126,,,,,,,,,,04/02/2020 11:45,0,271
04/02/2020 11:30,0,126,,,,,,,,,,04/02/2020 11:30,0,272
04/02/2020 11:15,0,127,,,,,,,,,,04/02/2020 11:15,0,272
04/02/2020 11:00,0,128,,,,,,,,,,04/02/2020 11:00,0,273
04/02/2020 10:45,0,128,,,,,,,,,,04/02/2020 10:45,0,274
04/02/2020 10:30,0,130,,,,,,,,,,04/02/2020 10:30,0,276
04/02/2020 10:15,0,131,,,,,,,,,,04/02/2020 10:15,0,277
04/02/2020 10:00,0,132,,,,,,,,,,04/02/2020 10:00,0,278
04/02/2020 09:45,0,133,,,,,,,,,,04/02/2020 09:45,0,279
04/02/2020 09:30,0,135,,,,,,,,,,04/02/2020 09:30,0,280
04/02/2020 09:15,0,136,,,,,,,,,,04/02/2020 09:15,0,282
04/02/2020 09:00,0,138,,,,,,,,,,04/02/2020 09:00,0,283
04/02/2020 08:45,0,139,,,,,,,,,,04/02/2020 08:45,0,284
04/02/2020 08:30,0,141,,,,,,,,,,04/02/2020 08:30,0,286
04/02/2020 08:15,0,143,,,,,,,,,,04/02/2020 08:15,0,287
04/02/2020 08:00,0,144,,,,,,,,,,04/02/2020 08:00,0,288
04/02/2020 07:45,0,145,,,,,,,,,,04/02/2020 07:45,0,290
04/02/2020 07:30,0,147,,,,,,,,,,04/02/2020 07:30,0,291
04/02/2020 07:15,0,148,,,,,,,,,,04/02/2020 07:15,0.25,293
04/02/2020 07:00,0,148,,,,,,,,,,04/02/2020 07:00,0,294
04/02/2020 06:45,0,149,,,,,,,,,,04/02/2020 06:45,0,294
04/02/2020 06:30,0,149,,,,,,,,,,04/02/2020 06:30,0,296
04/02/2020 06:15,0,149,,,,,,,,,,04/02/2020 06:15,0,296
04/02/2020 06:00,0,149,,,,,,,,,,04/02/2020 06:00,0,297
04/02/2020 05:45,0,149,,,,,,,,,,04/02/2020 05:45,0,297
04/02/2020 05:30,0,148,,,,,,,,,,04/02/2020 05:30,0,297
04/02/2020 05:15,0,147,,,,,,,,,,04/02/2020 05:15,0,297
04/02/2020 05:00,0,146,,,,,,,,,,04/02/2020 05:00,0,297
04/02/2020 04:45,0,145,,,,,,,,,,04/02/2020 04:45,0,296
04/02/2020 04:30,0,144,,,,,,,,,,04/02/2020 04:30,0,296
04/02/2020 04:15,0,142,,,,,,,,,,04/02/2020 04:15,0,297
04/02/2020 04:00,0,140,,,,,,,,,,04/02/2020 04:00,0,298
04/02/2020 03:45,0,138,,,,,,,,,,04/02/2020 03:45,0,299
04/02/2020 03:30,0,135,,,,,,,,,,04/02/2020 03:30,0,301
04/02/2020 03:15,0,132,,,,,,,,,,04/02/2020 03:15,0,302
04/02/2020 03:00,0,129,,,,,,,,,,04/02/2020 03:00,0,305
04/02/2020 02:45,0,126,,,,,,,,,,04/02/2020 02:45,0,306
04/02/2020 02:30,0,123,,,,,,,,,,04/02/2020 02:30,0,308
04/02/2020 02:15,0,120,,,,,,,,,,04/02/2020 02:15,0,309
04/02/2020 02:00,0,118,,,,,,,,,,04/02/2020 02:00,0,312
04/02/2020 01:45,0,116,,,,,,,,,,04/02/2020 01:45,0,315
04/02/2020 01:30,0.2,115,,,,,,,,,,04/02/2020 01:30,0,320
04/02/2020 01:15,0,115,,,,,,,,,,04/02/2020 01:15,0,327
04/02/2020 01:00,0,115,,,,,,,,,,04/02/2020 01:00,0,331
04/02/2020 00:45,0,114,,,,,,,,,,04/02/2020 00:45,0,331
04/02/2020 00:30,0,114,,,,,,,,,,04/02/2020 00:30,0,325
04/02/2020 00:15,0,114,,,,,,,,,,04/02/2020 00:15,0.25,320
04/02/2020 00:00,0.6,113,,,,,,,,,,04/02/2020 00:00,1,318
03/02/2020 23:45,0.2,113,,,,,,,,,,03/02/2020 23:45,0.5,308
03/02/2020 23:30,1.6,113,,,,,,,,,,03/02/2020 23:30,4,283
03/02/2020 23:15,0.8,113,,,,,,,,,,03/02/2020 23:15,2,275
03/02/2020 23:00,2,113,,,,,,,,,,03/02/2020 23:00,1,272
03/02/2020 22:45,4.6,113,,,,,,,,,,03/02/2020 22:45,1.5,274
03/02/2020 22:30,1,112,,,,,,,,,,03/02/2020 22:30,0,263
03/02/2020 22:15,0.2,113,,,,,,,,,,03/02/2020 22:15,6.25,256
03/02/2020 22:00,5.4,113,,,,,,,,,,03/02/2020 22:00,8.5,252
03/02/2020 21:45,0,113,,,,,,,,,,03/02/2020 21:45,0,251
03/02/2020 21:30,0,114,,,,,,,,,,03/02/2020 21:30,0,251
03/02/2020 21:15,0,115,,,,,,,,,,03/02/2020 21:15,0,252
03/02/2020 21:00,0,116,,,,,,,,,,03/02/2020 21:00,0,252
03/02/2020 20:45,0,117,,,,,,,,,,03/02/2020 20:45,0,252
03/02/2020 20:30,0,118,,,,,,,,,,03/02/2020 20:30,0,252
03/02/2020 20:15,0,119,,,,,,,,,,03/02/2020 20:15,0,252
03/02/2020 20:00,0,119,,,,,,,,,,03/02/2020 20:00,0,252
03/02/2020 19:45,0,121,,,,,,,,,,03/02/2020 19:45,0,252
03/02/2020 19:30,0,121,,,,,,,,,,03/02/2020 19:30,0,253
03/02/2020 19:15,0,122,,,,,,,,,,03/02/2020 19:15,0,253
03/02/2020 19:00,0,122,,,,,,,,,,03/02/2020 19:00,0,253
03/02/2020 18:45,0,123,,,,,,,,,,03/02/2020 18:45,0,253
03/02/2020 18:30,0,123,,,,,,,,,,03/02/2020 18:30,0,253
03/02/2020 18:15,0,123,,,,,,,,,,03/02/2020 18:15,0,254
03/02/2020 18:00,0,122,,,,,,,,,,03/02/2020 18:00,0,254
03/02/2020 17:45,0,121,,,,,,,,,,03/02/2020 17:45,0,254
03/02/2020 17:30,0,120,,,,,,,,,,03/02/2020 17:30,0,254
03/02/2020 17:15,0,119,,,,,,,,,,03/02/2020 17:15,0,254
03/02/2020 17:00,0,118,,,,,,,,,,03/02/2020 17:00,0,254
03/02/2020 16:45,0,116,,,,,,,,,,03/02/2020 16:45,0,255
03/02/2020 16:30,0,114,,,,,,,,,,03/02/2020 16:30,0,255
03/02/2020 16:15,0,112,,,,,,,,,,03/02/2020 16:15,0,255
03/02/2020 16:00,0,110,,,,,,,,,,03/02/2020 16:00,0,256
03/02/2020 15:45,0,109,,,,,,,,,,03/02/2020 15:45,0,256
03/02/2020 15:30,0,107,,,,,,,,,,03/02/2020 15:30,0,256
03/02/2020 15:15,0,106,,,,,,,,,,03/02/2020 15:15,0,257
03/02/2020 15:00,0,105,,,,,,,,,,03/02/2020 15:00,0,257
03/02/2020 14:45,0,105,,,,,,,,,,03/02/2020 14:45,0,257
03/02/2020 14:30,0,104,,,,,,,,,,03/02/2020 14:30,0,258
03/02/2020 14:15,0,104,,,,,,,,,,03/02/2020 14:15,0,258
03/02/2020 14:00,0,104,,,,,,,,,,03/02/2020 14:00,0,258
03/02/2020 13:45,0.2,103,,,,,,,,,,03/02/2020 13:45,0,258
03/02/2020 13:30,0,103,,,,,,,,,,03/02/2020 13:30,0,258
03/02/2020 13:15,0,103,,,,,,,,,,03/02/2020 13:15,0,258
03/02/2020 13:00,0,102,,,,,,,,,,03/02/2020 13:00,0,258
03/02/2020 12:45,0,102,,,,,,,,,,03/02/2020 12:45,0,258
03/02/2020 12:30,0,102,,,,,,,,,,03/02/2020 12:30,0,258
03/02/2020 12:15,0,102,,,,,,,,,,03/02/2020 12:15,0,257
03/02/2020 12:00,0,102,,,,,,,,,,03/02/2020 12:00,0,256
03/02/2020 11:45,0,102,,,,,,,,,,03/02/2020 11:45,0,256
03/02/2020 11:30,0,101,,,,,,,,,,03/02/2020 11:30,0,255
03/02/2020 11:15,0,101,,,,,,,,,,03/02/2020 11:15,0,254
03/02/2020 11:00,0,101,,,,,,,,,,03/02/2020 11:00,0,254
03/02/2020 10:45,0,101,,,,,,,,,,03/02/2020 10:45,0,253
03/02/2020 10:30,0,101,,,,,,,,,,03/02/2020 10:30,0,253
03/02/2020 10:15,0,101,,,,,,,,,,03/02/2020 10:15,0,253
03/02/2020 10:00,0,101,,,,,,,,,,03/02/2020 10:00,0,253
03/02/2020 09:45,0,101,,,,,,,,,,03/02/2020 09:45,0,253
03/02/2020 09:30,0,101,,,,,,,,,,03/02/2020 09:30,0,253
03/02/2020 09:15,0,102,,,,,,,,,,03/02/2020 09:15,0,253
03/02/2020 09:00,0,102,,,,,,,,,,03/02/2020 09:00,0,253
03/02/2020 08:45,0,101,,,,,,,,,,03/02/2020 08:45,0,254
03/02/2020 08:30,0,102,,,,,,,,,,03/02/2020 08:30,0,254
03/02/2020 08:15,0,101,,,,,,,,,,03/02/2020 08:15,0,254
03/02/2020 08:00,0,101,,,,,,,,,,03/02/2020 08:00,0,255
03/02/2020 07:45,0,101,,,,,,,,,,03/02/2020 07:45,0,255
03/02/2020 07:30,0,101,,,,,,,,,,03/02/2020 07:30,0,255
03/02/2020 07:15,0,100,,,,,,,,,,03/02/2020 07:15,0,254
03/02/2020 07:00,0,100,,,,,,,,,,03/02/2020 07:00,0,253
03/02/2020 06:45,0,99,,,,,,,,,,03/02/2020 06:45,0,252
03/02/2020 06:30,0,99,,,,,,,,,,03/02/2020 06:30,0,251
03/02/2020 06:15,0,98,,,,,,,,,,03/02/2020 06:15,0,251
03/02/2020 06:00,0,98,,,,,,,,,,03/02/2020 06:00,0,251
03/02/2020 05:45,0,98,,,,,,,,,,03/02/2020 05:45,0,251
03/02/2020 05:30,0,97,,,,,,,,,,03/02/2020 05:30,0,251
03/02/2020 05:15,0,97,,,,,,,,,,03/02/2020 05:15,0,251
03/02/2020 05:00,0.2,97,,,,,,,,,,03/02/2020 05:00,0.5,251
03/02/2020 04:45,2.6,96,,,,,,,,,,03/02/2020 04:45,1,251
03/02/2020 04:30,0,96,,,,,,,,,,03/02/2020 04:30,1.25,251
03/02/2020 04:15,0,96,,,,,,,,,,03/02/2020 04:15,2.25,250
03/02/2020 04:00,0,96,,,,,,,,,,03/02/2020 04:00,0,250
03/02/2020 03:45,0,95,,,,,,,,,,03/02/2020 03:45,0,250
03/02/2020 03:30,0,95,,,,,,,,,,03/02/2020 03:30,0,250
03/02/2020 03:15,0,96,,,,,,,,,,03/02/2020 03:15,0,250
03/02/2020 03:00,0,95,,,,,,,,,,03/02/2020 03:00,0,250
03/02/2020 02:45,0,96,,,,,,,,,,03/02/2020 02:45,0,250
03/02/2020 02:30,0,96,,,,,,,,,,03/02/2020 02:30,0,250
03/02/2020 02:15,0,96,,,,,,,,,,03/02/2020 02:15,0,251
03/02/2020 02:00,0,97,,,,,,,,,,03/02/2020 02:00,0,251
03/02/2020 01:45,0,97,,,,,,,,,,03/02/2020 01:45,0,251
03/02/2020 01:30,0,98,,,,,,,,,,03/02/2020 01:30,0,251
03/02/2020 01:15,0,98,,,,,,,,,,03/02/2020 01:15,0,251
03/02/2020 01:00,0,99,,,,,,,,,,03/02/2020 01:00,0,251
03/02/2020 00:45,0,99,,,,,,,,,,03/02/2020 00:45,0,251
03/02/2020 00:30,0,100,,,,,,,,,,03/02/2020 00:30,0,251
03/02/2020 00:15,0,101,,,,,,,,,,03/02/2020 00:15,0,251
03/02/2020 00:00,0,102,,,,,,,,,,03/02/2020 00:00,0,251
02/02/2020 23:45,0,102,,,,,,,,,,02/02/2020 23:45,0,251
02/02/2020 23:30,0,103,,,,,,,,,,02/02/2020 23:30,0,251
02/02/2020 23:15,0,104,,,,,,,,,,02/02/2020 23:15,0,252
02/02/2020 23:00,0,104,,,,,,,,,,02/02/2020 23:00,0,252
02/02/2020 22:45,0,105,,,,,,,,,,02/02/2020 22:45,0,252
02/02/2020 22:30,0,105,,,,,,,,,,02/02/2020 22:30,0,252
02/02/2020 22:15,0,106,,,,,,,,,,02/02/2020 22:15,0,252
02/02/2020 22:00,0,106,,,,,,,,,,02/02/2020 22:00,0,252
02/02/2020 21:45,0,106,,,,,,,,,,02/02/2020 21:45,0,253
02/02/2020 21:30,0,107,,,,,,,,,,02/02/2020 21:30,0,253
02/02/2020 21:15,0,107,,,,,,,,,,02/02/2020 21:15,0,253
02/02/2020 21:00,0,108,,,,,,,,,,02/02/2020 21:00,0,253
02/02/2020 20:45,0,108,,,,,,,,,,02/02/2020 20:45,0,254
02/02/2020 20:30,0,109,,,,,,,,,,02/02/2020 20:30,0,254
02/02/2020 20:15,0,109,,,,,,,,,,02/02/2020 20:15,0,254
02/02/2020 20:00,0,110,,,,,,,,,,02/02/2020 20:00,0,254
02/02/2020 19:45,0,110,,,,,,,,,,02/02/2020 19:45,0,254
02/02/2020 19:30,0,111,,,,,,,,,,02/02/2020 19:30,0,254
02/02/2020 19:15,0,112,,,,,,,,,,02/02/2020 19:15,0,254
02/02/2020 19:00,0,112,,,,,,,,,,02/02/2020 19:00,0,255
02/02/2020 18:45,0,113,,,,,,,,,,02/02/2020 18:45,0,255
02/02/2020 18:30,0,113,,,,,,,,,,02/02/2020 18:30,0,255
02/02/2020 18:15,0,114,,,,,,,,,,02/02/2020 18:15,0,255
02/02/2020 18:00,0,114,,,,,,,,,,02/02/2020 18:00,0,255
02/02/2020 17:45,0,114,,,,,,,,,,02/02/2020 17:45,0,256
02/02/2020 17:30,0,115,,,,,,,,,,02/02/2020 17:30,0,256
02/02/2020 17:15,0,115,,,,,,,,,,02/02/2020 17:15,0,256
02/02/2020 17:00,0,116,,,,,,,,,,02/02/2020 17:00,0,256
02/02/2020 16:45,0,116,,,,,,,,,,02/02/2020 16:45,0,256
02/02/2020 16:30,0,117,,,,,,,,,,02/02/2020 16:30,0,257
02/02/2020 16:15,0,117,,,,,,,,,,02/02/2020 16:15,0,257
02/02/2020 16:00,0,118,,,,,,,,,,02/02/2020 16:00,0,257
02/02/2020 15:45,0,119,,,,,,,,,,02/02/2020 15:45,0,257
02/02/2020 15:30,0,119,,,,,,,,,,02/02/2020 15:30,0,258
02/02/2020 15:15,0,120,,,,,,,,,,02/02/2020 15:15,0,258
02/02/2020 15:00,0,121,,,,,,,,,,02/02/2020 15:00,0,258
02/02/2020 14:45,0,122,,,,,,,,,,02/02/2020 14:45,0,258
02/02/2020 14:30,0,122,,,,,,,,,,02/02/2020 14:30,0,258
02/02/2020 14:15,0,123,,,,,,,,,,02/02/2020 14:15,0,258
02/02/2020 14:00,0,124,,,,,,,,,,02/02/2020 14:00,0,259
02/02/2020 13:45,0.2,124,,,,,,,,,,02/02/2020 13:45,0,259
02/02/2020 13:30,0,124,,,,,,,,,,02/02/2020 13:30,0,259
02/02/2020 13:15,0,124,,,,,,,,,,02/02/2020 13:15,0,259
02/02/2020 13:00,0,124,,,,,,,,,,02/02/2020 13:00,0,259
02/02/2020 12:45,0,124,,,,,,,,,,02/02/2020 12:45,0,260
02/02/2020 12:30,0,124,,,,,,,,,,02/02/2020 12:30,0,260
02/02/2020 12:15,0,124,,,,,,,,,,02/02/2020 12:15,0,260
02/02/2020 12:00,0,124,,,,,,,,,,02/02/2020 12:00,0,260
02/02/2020 11:45,0,123,,,,,,,,,,02/02/2020 11:45,0,261
02/02/2020 11:30,0,123,,,,,,,,,,02/02/2020 11:30,0,261
02/02/2020 11:15,0,122,,,,,,,,,,02/02/2020 11:15,0,261
02/02/2020 11:00,0,122,,,,,,,,,,02/02/2020 11:00,0,262
02/02/2020 10:45,0,121,,,,,,,,,,02/02/2020 10:45,0,262
02/02/2020 10:30,0,121,,,,,,,,,,02/02/2020 10:30,0,262
02/02/2020 10:15,0,119,,,,,,,,,,02/02/2020 10:15,0,263
02/02/2020 10:00,0,118,,,,,,,,,,02/02/2020 10:00,0,263
02/02/2020 09:45,0,118,,,,,,,,,,02/02/2020 09:45,0,264
02/02/2020 09:30,0,117,,,,,,,,,,02/02/2020 09:30,0,265
02/02/2020 09:15,0,119,,,,,,,,,,02/02/2020 09:15,0,265
02/02/2020 09:00,0,118,,,,,,,,,,02/02/2020 09:00,0,265
02/02/2020 08:45,0,118,,,,,,,,,,02/02/2020 08:45,0,266
02/02/2020 08:30,0,117,,,,,,,,,,02/02/2020 08:30,0,266
02/02/2020 08:15,0,117,,,,,,,,,,02/02/2020 08:15,0,267
02/02/2020 08:00,0,116,,,,,,,,,,02/02/2020 08:00,0,267
02/02/2020 07:45,0,116,,,,,,,,,,02/02/2020 07:45,0,268
02/02/2020 07:30,0,116,,,,,,,,,,02/02/2020 07:30,0,268
02/02/2020 07:15,0,115,,,,,,,,,,02/02/2020 07:15,0,268
02/02/2020 07:00,0,115,,,,,,,,,,02/02/2020 07:00,0,269
02/02/2020 06:45,0,114,,,,,,,,,,02/02/2020 06:45,0.25,269
02/02/2020 06:30,0,113,,,,,,,,,,02/02/2020 06:30,0,269
02/02/2020 06:15,0,113,,,,,,,,,,02/02/2020 06:15,0,269
02/02/2020 06:00,0,112,,,,,,,,,,02/02/2020 06:00,0,269
02/02/2020 05:45,0,111,,,,,,,,,,02/02/2020 05:45,0,269
02/02/2020 05:30,0,110,,,,,,,,,,02/02/2020 05:30,0,269
02/02/2020 05:15,0,108,,,,,,,,,,02/02/2020 05:15,0,269
02/02/2020 05:00,0,107,,,,,,,,,,02/02/2020 05:00,0.25,269
02/02/2020 04:45,0.2,106,,,,,,,,,,02/02/2020 04:45,0.25,269
02/02/2020 04:30,0.4,104,,,,,,,,,,02/02/2020 04:30,0.25,269
02/02/2020 04:15,1,102,,,,,,,,,,02/02/2020 04:15,0,269
02/02/2020 04:00,0,101,,,,,,,,,,02/02/2020 04:00,0,269
02/02/2020 03:45,0,99,,,,,,,,,,02/02/2020 03:45,0,269
02/02/2020 03:30,0,98,,,,,,,,,,02/02/2020 03:30,0,269
02/02/2020 03:15,0,97,,,,,,,,,,02/02/2020 03:15,0,270
02/02/2020 03:00,0,96,,,,,,,,,,02/02/2020 03:00,0,271
02/02/2020 02:45,0.4,96,,,,,,,,,,02/02/2020 02:45,0,271
02/02/2020 02:30,0,95,,,,,,,,,,02/02/2020 02:30,0.25,272
02/02/2020 02:15,0,94,,,,,,,,,,02/02/2020 02:15,0,272
02/02/2020 02:00,0,94,,,,,,,,,,02/02/2020 02:00,0,273
02/02/2020 01:45,0,94,,,,,,,,,,02/02/2020 01:45,0,273
02/02/2020 01:30,0,94,,,,,,,,,,02/02/2020 01:30,0,274
02/02/2020 01:15,0,93,,,,,,,,,,02/02/2020 01:15,0,274
02/02/2020 01:00,0,93,,,,,,,,,,02/02/2020 01:00,0,275
02/02/2020 00:45,0.2,93,,,,,,,,,,02/02/2020 00:45,0,276
02/02/2020 00:30,0,93,,,,,,,,,,02/02/2020 00:30,0.25,276
02/02/2020 00:15,0.4,92,,,,,,,,,,02/02/2020 00:15,0.25,276
02/02/2020 00:00,0.6,92,,,,,,,,,,02/02/2020 00:00,0.25,276
