Data,Chuva-Itajuba ,Nível-Itajuba
02/02/2020 21:30,0,107
02/02/2020 21:15,0,107
02/02/2020 21:00,0,108
02/02/2020 20:45,0,108
02/02/2020 20:30,0,109
02/02/2020 20:15,0,109
02/02/2020 20:00,0,110
02/02/2020 19:45,0,110
02/02/2020 19:30,0,111
02/02/2020 19:15,0,112
02/02/2020 19:00,0,112
02/02/2020 18:45,0,113
02/02/2020 18:30,0,113
02/02/2020 18:15,0,114
02/02/2020 18:00,0,114
02/02/2020 17:45,0,114
02/02/2020 17:30,0,115
02/02/2020 17:15,0,115
02/02/2020 17:00,0,116
02/02/2020 16:45,0,116
02/02/2020 16:30,0,117
02/02/2020 16:15,0,117
02/02/2020 16:00,0,118
02/02/2020 15:45,0,119
02/02/2020 15:30,0,119
02/02/2020 15:15,0,120
02/02/2020 15:00,0,121
02/02/2020 14:45,0,122
02/02/2020 14:30,0,122
02/02/2020 14:15,0,123
02/02/2020 14:00,0,124
02/02/2020 13:45,0.2,124
02/02/2020 13:30,0,124
02/02/2020 13:15,0,124
02/02/2020 13:00,0,124
02/02/2020 12:45,0,124
02/02/2020 12:30,0,124
02/02/2020 12:15,0,124
02/02/2020 12:00,0,124
02/02/2020 11:45,0,123
02/02/2020 11:30,0,123
02/02/2020 11:15,0,122
02/02/2020 11:00,0,122
02/02/2020 10:45,0,121
02/02/2020 10:30,0,121
02/02/2020 10:15,0,119
02/02/2020 10:00,0,118
02/02/2020 09:45,0,118
02/02/2020 09:30,0,117
02/02/2020 09:15,0,119
02/02/2020 09:00,0,118
02/02/2020 08:45,0,118
02/02/2020 08:30,0,117
02/02/2020 08:15,0,117
02/02/2020 08:00,0,116
02/02/2020 07:45,0,116
02/02/2020 07:30,0,116
02/02/2020 07:15,0,115
02/02/2020 07:00,0,115
02/02/2020 06:45,0,114
02/02/2020 06:30,0,113
02/02/2020 06:15,0,113
02/02/2020 06:00,0,112
02/02/2020 05:45,0,111
02/02/2020 05:30,0,110
02/02/2020 05:15,0,108
02/02/2020 05:00,0,107
02/02/2020 04:45,0.2,106
02/02/2020 04:30,0.4,104
02/02/2020 04:15,1,102
02/02/2020 04:00,0,101
02/02/2020 03:45,0,99
02/02/2020 03:30,0,98
02/02/2020 03:15,0,97
02/02/2020 03:00,0,96
02/02/2020 02:45,0.4,96
02/02/2020 02:30,0,95
02/02/2020 02:15,0,94
02/02/2020 02:00,0,94
02/02/2020 01:45,0,94
02/02/2020 01:30,0,94
02/02/2020 01:15,0,93
02/02/2020 01:00,0,93
02/02/2020 00:45,0.2,93
02/02/2020 00:30,0,93
02/02/2020 00:15,0.4,92
02/02/2020 00:00,0.6,92
